PATH:ko04961	30
PATH:ko04724	77
PATH:ko05146	80
PATH:ko04972	71
PATH:ko04713	68
PATH:ko04540	68
PATH:ko04970	63
PATH:ko04070	59
PATH:ko04621	105
PATH:ko04270	93
PATH:ko04924	44
PATH:ko04916	73
PATH:ko04911	57
PATH:ko00562	39
PATH:ko04912	66
PATH:ko04921	112
PATH:ko04925	52
PATH:ko05143	25
PATH:ko04145	102
PATH:ko05130	36
PATH:ko00563	20
PATH:ko04810	154
PATH:ko00760	21
PATH:ko03013	109
PATH:ko04742	67
PATH:ko04110	84
PATH:ko04115	45
PATH:ko05203	133
PATH:ko04512	66
PATH:ko05310	24
PATH:ko04978	33
PATH:ko00510	34
PATH:ko00513	29
PATH:ko05322	84
PATH:ko05034	110
PATH:ko03022	28
PATH:ko05168	126
PATH:ko04740	378
PATH:ko05321	45
PATH:ko00100	15
PATH:ko00601	22
PATH:ko05323	59
PATH:ko04612	48
PATH:ko00603	14
PATH:ko05140	52
PATH:ko03040	101
PATH:ko00140	49
PATH:ko04640	75
PATH:ko00790	13
PATH:ko04962	29
PATH:ko03460	42
PATH:ko05020	32
PATH:ko04672	33
PATH:ko05133	53
PATH:ko05132	58
PATH:ko05202	94
PATH:ko04623	40
PATH:ko05144	30
PATH:ko05332	24
PATH:ko05410	53
PATH:ko03010	123
PATH:ko00561	43
PATH:ko00564	61
PATH:ko00565	31
PATH:ko00440	4
PATH:ko05217	43
PATH:ko04390	102
PATH:ko04114	73
PATH:ko04670	85
PATH:ko04650	86
PATH:ko04064	64
PATH:ko05120	45
PATH:ko05014	36
PATH:ko05031	38
PATH:ko00363	2
PATH:ko00627	10
PATH:ko00350	23
PATH:ko00380	28
PATH:ko00532	18
PATH:ko04520	46
PATH:ko05100	47
PATH:ko05131	37
PATH:ko00604	12
PATH:ko01051	2
PATH:ko00030	21
PATH:ko00710	17
PATH:ko04974	69
PATH:ko03030	29
PATH:ko03430	18
PATH:ko03420	32
PATH:ko03440	25
PATH:ko04392	17
PATH:ko04391	41
PATH:ko04610	56
PATH:ko05150	36
PATH:ko04744	21
PATH:ko00830	52
PATH:ko00591	20
PATH:ko05204	59
PATH:ko00630	24
PATH:ko00600	36
PATH:ko00052	25
PATH:ko04614	20
PATH:ko04111	42
PATH:ko04113	37
PATH:ko05412	46
PATH:ko05414	58
PATH:ko04350	56
PATH:ko00770	11
PATH:ko00500	22
PATH:ko05030	29
PATH:ko04976	53
PATH:ko00900	17
PATH:ko04140	28
PATH:ko04727	70
PATH:ko04139	17
PATH:ko03020	22
PATH:ko00590	43
PATH:ko01212	29
PATH:ko01040	15
PATH:ko04940	31
PATH:ko05416	34
PATH:ko04514	90
PATH:ko05330	27
PATH:ko04215	19
PATH:ko04320	17
PATH:ko00720	12
PATH:ko00020	21
PATH:ko00860	35
PATH:ko03410	20
PATH:ko00053	20
PATH:ko00640	24
PATH:ko04721	43
PATH:ko04966	21
PATH:ko00980	53
PATH:ko02020	10
PATH:ko04214	31
PATH:ko00920	8
PATH:ko00970	31
PATH:ko04710	20
PATH:ko04016	11
PATH:ko04622	47
PATH:ko04330	39
PATH:ko05032	65
PATH:ko00330	30
PATH:ko04913	40
PATH:ko04340	32
PATH:ko04341	21
PATH:ko00982	48
PATH:ko00071	26
PATH:ko00300	2
PATH:ko00310	33
PATH:ko00410	18
PATH:ko04011	15
PATH:ko05219	28
PATH:ko00534	21
PATH:ko00730	9
PATH:ko00520	30
PATH:ko01210	13
PATH:ko03320	42
PATH:ko04964	14
PATH:ko04960	25
PATH:ko04712	3
PATH:ko00680	18
PATH:ko00051	22
PATH:ko00514	24
PATH:ko00650	22
PATH:ko00130	7
PATH:ko04626	9
PATH:ko05216	16
PATH:ko00040	27
PATH:ko04624	26
PATH:ko00072	8
PATH:ko00360	10
PATH:ko00480	40
PATH:ko05340	23
PATH:ko04975	25
PATH:ko00430	9
PATH:ko00460	4
PATH:ko00909	2
PATH:ko05033	30
PATH:ko00983	32
PATH:ko00062	19
PATH:ko00930	4
PATH:ko00512	28
PATH:ko04711	7
PATH:ko00450	11
PATH:ko00061	6
PATH:ko03450	9
PATH:ko00750	5
PATH:ko00220	16
PATH:ko00592	13
PATH:ko00910	15
PATH:ko00472	1
PATH:ko00311	1
PATH:ko00120	11
PATH:ko00531	17
PATH:ko00523	1
PATH:ko00521	6
PATH:ko01055	1
PATH:ko00525	1
PATH:ko00950	6
PATH:ko00471	3
PATH:ko00965	2
PATH:ko00670	14
PATH:ko00623	1
PATH:ko00364	1
PATH:ko00361	1
PATH:ko02024	4
PATH:ko00625	3
PATH:ko00626	1
PATH:ko01220	3
PATH:ko00401	1
PATH:ko00643	2
PATH:ko00362	3
PATH:ko00232	2
PATH:ko00633	1
PATH:ko00740	3
PATH:ko00940	1
PATH:ko00254	1
PATH:ko01501	1
PATH:ko00944	1
PATH:ko01503	1
PATH:ko00780	2
PATH:ko00261	1
PATH:ko00903	2
PATH:ko00908	1
PATH:ko00281	1
PATH:ko00785	2
